AphiaID,url,scientificname,authority,status,unacceptreason,taxonRankID,rank,valid_AphiaID,valid_name,valid_authority,parentNameUsageID,kingdom,phylum,class,order,family,genus,citation,lsid,isMarine,isBrackish,isFreshwater,isTerrestrial,isExtinct,match_type,modified
502171,https://www.marinespecies.org/aphia.php?p=taxdetails&id=502171,Thalassiothrix delicatula,"Cupp, 1943",alternate representation,Homotypic Synonym,220,Species,292728,Lioloma delicatulum,"(Cupp) Hasle, 1996",157081,Chromista,Bacillariophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassiothrix,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Thalassiothrix delicatula Cupp, 1943. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=502171 on 2023-06-09",urn:lsid:marinespecies.org:taxname:502171,1,NA,NA,0,0,exact,2022-04-10T22:27:54.343Z
146538,https://www.marinespecies.org/aphia.php?p=taxdetails&id=146538,Lyngbya,"C.Agardh ex Gomont, 1892",accepted,NA,180,Genus,146538,Lyngbya,"C.Agardh ex Gomont, 1892",836366,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Microcoleaceae,Lyngbya,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Lyngbya C.Agardh ex Gomont, 1892. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=146538 on 2023-06-09",urn:lsid:marinespecies.org:taxname:146538,1,1,1,0,NA,exact,2023-05-16T05:24:07.837Z
418299,https://www.marinespecies.org/aphia.php?p=taxdetails&id=418299,Mastogloia erythraea,"Grunow, 1860",accepted,NA,220,Species,418299,Mastogloia erythraea,"Grunow, 1860",157052,Chromista,Bacillariophyta,Bacillariophyceae,Mastogloiales,Mastogloiaceae,Mastogloia,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Mastogloia erythraea Grunow, 1860. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=418299 on 2023-06-09",urn:lsid:marinespecies.org:taxname:418299,1,NA,NA,NA,NA,exact,2009-10-06T12:38:14.003Z
149042,https://www.marinespecies.org/aphia.php?p=taxdetails&id=149042,Melosira,"C.A. Agardh, 1824",accepted,NA,180,Genus,149042,Melosira,"C.A. Agardh, 1824",149041,Chromista,Bacillariophyta,Bacillariophyceae,Melosirales,Melosiraceae,Melosira,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Melosira C.A. Agardh, 1824. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=149042 on 2023-06-09",urn:lsid:marinespecies.org:taxname:149042,1,1,1,1,NA,exact,2017-09-28T03:32:56.770Z
146545,https://www.marinespecies.org/aphia.php?p=taxdetails&id=146545,Merismopedia,"Meyen, 1839",accepted,NA,180,Genus,146545,Merismopedia,"Meyen, 1839",146556,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Merismopedia,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Merismopedia Meyen, 1839. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=146545 on 2023-06-09",urn:lsid:marinespecies.org:taxname:146545,1,1,1,1,NA,exact,2023-04-24T07:58:58.160Z
232069,https://www.marinespecies.org/aphia.php?p=taxdetails&id=232069,Mesodinium rubrum,"(Lohmann, 1908)",accepted,NA,220,Species,232069,Mesodinium rubrum,"(Lohmann, 1908)",179320,Chromista,Ciliophora,Litostomatea,Cyclotrichiida,Mesodiniidae,Mesodinium,"Xu, K.; Agatha, S. & Dolan, J. (2023). World Ciliophora Database. Mesodinium rubrum (Lohmann, 1908). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=232069 on 2023-06-09",urn:lsid:marinespecies.org:taxname:232069,1,0,0,0,NA,exact,2009-11-16T12:53:55.823Z
232516,https://www.marinespecies.org/aphia.php?p=taxdetails&id=232516,Mesoporos perforatus,"(Gran) Lillick, 1937",accepted,NA,220,Species,232516,Mesoporos perforatus,"(Gran) Lillick, 1937",109564,Chromista,Myzozoa,Dinophyceae,Prorocentrales,Prorocentraceae,Mesoporos,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Mesoporos perforatus (Gran) Lillick, 1937. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=232516 on 2023-06-09",urn:lsid:marinespecies.org:taxname:232516,1,NA,NA,NA,NA,exact,2015-06-26T12:00:51.270Z
149145,https://www.marinespecies.org/aphia.php?p=taxdetails&id=149145,Meuniera membranacea,"(Cleve) P.C.Silva, 1996",unassessed,NA,220,Species,149232,Navicula membranacea,"Cleve, 1897",149144,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Meuniera,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Meuniera membranacea (Cleve) P.C.Silva, 1996. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=149145 on 2023-06-09",urn:lsid:marinespecies.org:taxname:149145,1,NA,NA,NA,NA,exact,2018-02-01T09:09:54.613Z
235961,https://www.marinespecies.org/aphia.php?p=taxdetails&id=235961,Michaelsarsia elegans,"Gran, 1912",accepted,NA,220,Species,235961,Michaelsarsia elegans,"Gran, 1912",235860,Chromista,Haptophyta,Coccolithophyceae,Syracosphaerales,Syracosphaeraceae,Michaelsarsia,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Michaelsarsia elegans Gran, 1912. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=235961 on 2023-06-09",urn:lsid:marinespecies.org:taxname:235961,1,NA,NA,NA,NA,exact,2015-06-26T12:00:51.270Z
149468,https://www.marinespecies.org/aphia.php?p=taxdetails&id=149468,Navicula cancellata,"Donkin, 1872",accepted,NA,220,Species,149468,Navicula cancellata,"Donkin, 1872",149142,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Navicula cancellata Donkin, 1872. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=149468 on 2023-06-09",urn:lsid:marinespecies.org:taxname:149468,1,1,1,NA,NA,exact,2005-07-12T07:24:36.383Z
149143,https://www.marinespecies.org/aphia.php?p=taxdetails&id=149143,Navicula distans,"(W.Smith) Ralfs, 1861",unassessed,NA,220,Species,156568,Pinnularia distans,"W.Smith, 1853",149142,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Navicula distans (W.Smith) Ralfs, 1861. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=149143 on 2023-06-09",urn:lsid:marinespecies.org:taxname:149143,1,1,NA,0,NA,exact,2018-02-01T09:09:54.613Z
962805,https://www.marinespecies.org/aphia.php?p=taxdetails&id=962805,Navicula hennedyi,"sensu Witt, 1885",unassessed,NA,220,Species,962805,Navicula hennedyi,"sensu Witt, 1885",149142,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Navicula hennedyi sensu Witt, 1885. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=962805 on 2023-06-09",urn:lsid:marinespecies.org:taxname:962805,NA,NA,NA,NA,NA,exact,2017-03-08T09:32:17.110Z
149142,https://www.marinespecies.org/aphia.php?p=taxdetails&id=149142,Navicula,"J.B.M. Bory de Saint-Vincent, 1822",accepted,NA,180,Genus,149142,Navicula,"J.B.M. Bory de Saint-Vincent, 1822",149031,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Navicula J.B.M. Bory de Saint-Vincent, 1822. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=149142 on 2023-06-09",urn:lsid:marinespecies.org:taxname:149142,1,1,1,1,0,exact,2018-03-22T00:26:10.497Z
149311,https://www.marinespecies.org/aphia.php?p=taxdetails&id=149311,Rhizosolenia robusta,"G.Norman ex Ralfs, 1861",unassessed,NA,220,Species,149311,Rhizosolenia robusta,"G.Norman ex Ralfs, 1861",149069,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Rhizosolenia,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Rhizosolenia robusta G.Norman ex Ralfs, 1861. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=149311 on 2023-06-09",urn:lsid:marinespecies.org:taxname:149311,1,NA,NA,NA,NA,exact,2018-01-31T09:33:29.450Z
149045,https://www.marinespecies.org/aphia.php?p=taxdetails&id=149045,Nitzschia,"A.H. Hassall, 1845",accepted,NA,180,Genus,149045,Nitzschia,"A.H. Hassall, 1845",149002,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Nitzschia A.H. Hassall, 1845. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=149045 on 2023-06-09",urn:lsid:marinespecies.org:taxname:149045,1,1,1,1,NA,exact,2017-09-26T00:23:13.050Z
418196,https://www.marinespecies.org/aphia.php?p=taxdetails&id=418196,Nitzschia fluminensis,Grunow,accepted,NA,220,Species,418196,Nitzschia fluminensis,Grunow,149045,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Nitzschia fluminensis Grunow. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=418196 on 2023-06-09",urn:lsid:marinespecies.org:taxname:418196,NA,NA,NA,NA,NA,exact,2009-10-06T12:38:14.003Z
390662,https://www.marinespecies.org/aphia.php?p=taxdetails&id=390662,Nitzschia insignis,"Gregory, 1857",accepted,NA,220,Species,390662,Nitzschia insignis,"Gregory, 1857",149045,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Nitzschia insignis Gregory, 1857. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=390662 on 2023-06-09",urn:lsid:marinespecies.org:taxname:390662,1,NA,NA,NA,NA,exact,2009-04-03T10:40:17.370Z
149597,https://www.marinespecies.org/aphia.php?p=taxdetails&id=149597,Nitzschia lanceolata,"W.Smith, 1853",accepted,NA,220,Species,149597,Nitzschia lanceolata,"W.Smith, 1853",149045,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Nitzschia lanceolata W.Smith, 1853. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=149597 on 2023-06-09",urn:lsid:marinespecies.org:taxname:149597,0,0,1,0,NA,exact,2005-03-30T08:52:46.857Z
149150,https://www.marinespecies.org/aphia.php?p=taxdetails&id=149150,Nitzschia longissima,"(Brébisson) Ralfs, 1861",accepted,NA,220,Species,149150,Nitzschia longissima,"(Brébisson) Ralfs, 1861",149045,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Nitzschia longissima (Brébisson) Ralfs, 1861. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=149150 on 2023-06-09",urn:lsid:marinespecies.org:taxname:149150,1,0,1,0,NA,exact,2008-03-27T13:16:17.603Z
149595,https://www.marinespecies.org/aphia.php?p=taxdetails&id=149595,Nitzschia recta,"Hantzsch ex Rabenhorst, 1862",accepted,NA,220,Species,149595,Nitzschia recta,"Hantzsch ex Rabenhorst, 1862",149045,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Nitzschia recta Hantzsch ex Rabenhorst, 1862. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=149595 on 2023-06-09",urn:lsid:marinespecies.org:taxname:149595,0,0,1,0,NA,exact,2005-07-15T06:59:14.163Z
149213,https://www.marinespecies.org/aphia.php?p=taxdetails&id=149213,Nitzschia sigma,"(Kützing) W.Smith, 1853",unassessed,NA,220,Species,149213,Nitzschia sigma,"(Kützing) W.Smith, 1853",149045,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Nitzschia sigma (Kützing) W.Smith, 1853. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=149213 on 2023-06-09",urn:lsid:marinespecies.org:taxname:149213,0,0,1,0,NA,exact,2018-01-31T09:33:29.450Z
149050,https://www.marinespecies.org/aphia.php?p=taxdetails&id=149050,Odontella aurita,"(Lyngbye) C.Agardh, 1832",accepted,NA,220,Species,149050,Odontella aurita,"(Lyngbye) C.Agardh, 1832",148963,Chromista,Bacillariophyta,Bacillariophyceae,Triceratiales,Triceratiaceae,Odontella,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Odontella aurita (Lyngbye) C.Agardh, 1832. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=149050 on 2023-06-09",urn:lsid:marinespecies.org:taxname:149050,1,NA,NA,0,0,exact,2008-03-27T13:16:17.603Z
418591,https://www.marinespecies.org/aphia.php?p=taxdetails&id=418591,Odontella longicruris,"(Greville) M.A.Hoban, 1983",unassessed,NA,220,Species,1322468,Hobaniella longicruris,"(Greville) P.A. Sims & D.M. Williams in Sims et al., 2018",148963,Chromista,Bacillariophyta,Bacillariophyceae,Triceratiales,Triceratiaceae,Odontella,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Odontella longicruris (Greville) M.A.Hoban, 1983. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=418591 on 2023-06-09",urn:lsid:marinespecies.org:taxname:418591,1,NA,0,0,0,exact,2019-01-24T03:20:02.433Z
149095,https://www.marinespecies.org/aphia.php?p=taxdetails&id=149095,Odontella sinensis,"(Greville) Grunow, 1884",unassessed,NA,220,Species,148969,Biddulphia sinensis,"Greville, 1866",148963,Chromista,Bacillariophyta,Bacillariophyceae,Triceratiales,Triceratiaceae,Odontella,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Odontella sinensis (Greville) Grunow, 1884. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=149095 on 2023-06-09",urn:lsid:marinespecies.org:taxname:149095,1,NA,NA,0,0,exact,2018-02-01T09:09:54.613Z
148963,https://www.marinespecies.org/aphia.php?p=taxdetails&id=148963,Odontella,"C.A. Agardh, 1832",accepted,NA,180,Genus,148963,Odontella,"C.A. Agardh, 1832",149049,Chromista,Bacillariophyta,Bacillariophyceae,Triceratiales,Triceratiaceae,Odontella,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Odontella C.A. Agardh, 1832. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=148963 on 2023-06-09",urn:lsid:marinespecies.org:taxname:148963,1,NA,NA,0,0,exact,2017-02-23T10:36:53.780Z
115081,https://www.marinespecies.org/aphia.php?p=taxdetails&id=115081,Ophiaster,"Gran, 1912",accepted,NA,180,Genus,115081,Ophiaster,"Gran, 1912",146199,Chromista,Haptophyta,Coccolithophyceae,Syracosphaerales,Syracosphaeraceae,Ophiaster,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Ophiaster Gran, 1912. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=115081 on 2023-06-09",urn:lsid:marinespecies.org:taxname:115081,1,NA,NA,NA,NA,exact,2012-07-04T13:40:04.623Z
